,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
245,Feb 14 2020,21625643.66,1581.4,1458.1,1215.1,11038.2,5866.94,27815.6,9623.58,13675.0
246,Feb 18 2020,21725301.58,1589.9,1469.0,1219.4,11136.4,5886.96,27530.2,9629.8,13665.0
247,Feb 19 2020,21961497.33,1604.2,1486.4,1238.6,11219.1,5928.79,27655.81,9718.73,13687.5
248,Feb 20 2020,22192442.5,1619.0,1498.6,1257.0,11357.6,5942.49,27609.16,9627.83,13707.5
249,Feb 21 2020,22620025.17,1643.3,1514.3,1268.1,11566.5,5882.25,27308.81,9446.69,13765.0
250,Feb 25 2020,22914416.18,1650.3,1519.0,1267.9,11578.8,5787.14,26893.23,8834.87,13882.5
251,Feb 26 2020,22778242.89,1634.9,1504.7,1265.8,11471.8,5688.92,26696.49,8873.76,13932.5
252,Feb 27 2020,23185820.0,1652.0,1503.7,1283.3,11590.4,5535.69,26778.62,8436.67,14035.0
253,Feb 28 2020,23097324.28,1609.9,1465.6,1260.4,11252.9,5452.7,26129.93,8461.83,14347.5
254,Mar 02 2020,22819005.86,1599.7,1437.1,1255.0,11130.0,5361.25,26291.68,8877.98,14265.0
255,Mar 03 2020,23071763.25,1615.5,1445.3,1260.4,11277.6,5518.63,26284.82,8594.49,14281.5
256,Mar 04 2020,23174714.13,1641.9,1473.7,1280.9,11383.6,5650.14,26222.07,8949.28,14115.0
257,Mar 05 2020,23516533.38,1659.6,1483.2,1284.3,11520.9,5638.13,26767.87,8671.66,14170.0
258,Mar 06 2020,23958338.11,1683.7,1488.6,1291.8,11684.5,5498.54,26146.67,8530.34,14230.0
259,Mar 09 2020,24071456.25,1672.5,1464.7,1276.4,11625.4,5136.81,25040.46,7948.03,14392.5
260,Mar 10 2020,23752671.5,1655.7,1459.5,1279.7,11502.5,5220.83,25392.51,8372.26,14346.0
261,Mar 11 2020,23735446.88,1653.8,1466.4,1283.5,11493.4,5154.1,25231.61,8006.12,14352.5
262,Mar 12 2020,22808919.34,1570.7,1417.4,1252.4,10971.5,4895.75,24309.07,7263.65,14521.5
263,Mar 13 2020,23082556.72,1562.8,1411.9,1260.2,10928.0,4907.57,24032.91,7995.26,14770.0
264,Mar 16 2020,22203921.77,1487.7,1335.6,1211.8,10410.6,4690.66,23063.57,7020.38,14925.0
265,Mar 17 2020,23304153.26,1536.2,1400.1,1279.0,10770.9,4456.75,23263.73,7473.95,15170.0
266,Mar 18 2020,22798857.76,1498.2,1382.9,1273.6,10526.4,4330.67,22291.82,7175.18,15217.5
267,Mar 19 2020,23459003.13,1474.3,1377.6,1264.3,10453.9,4105.42,21709.13,7288.52,15912.5
268,Mar 23 2020,25283503.38,1525.4,1417.7,1327.5,10858.7,3989.52,21696.13,7006.92,16575.0
269,Mar 24 2020,26494875.0,1605.8,1487.3,1362.9,11363.9,3937.63,22663.49,7553.83,16500.0
270,Mar 26 2020,26655414.8,1634.8,1483.0,1347.1,11598.9,4338.9,23352.34,7897.13,16305.0
271,Mar 27 2020,26103222.79,1617.3,1462.6,1309.1,11467.1,4545.57,23484.28,7588.37,16140.0
272,Mar 30 2020,26438977.05,1618.3,1467.3,1303.8,11483.8,4414.5,23175.11,7889.01,16337.5
273,Mar 31 2020,26241973.7,1609.0,1466.4,1297.6,11412.4,4538.93,23603.48,7813.5,16310.0
274,Apr 01 2020,25934248.3,1576.6,1443.2,1268.9,11202.7,4466.04,23085.79,7486.29,16450.0
275,Apr 02 2020,26701452.81,1616.8,1488.3,1306.1,11476.1,4531.69,23280.06,7635.66,16475.0
276,Apr 03 2020,26495169.1,1613.1,1493.8,1315.9,11437.4,4623.43,23236.11,7528.11,16425.0
277,Apr 06 2020,27065086.8,1648.3,1528.5,1345.0,11686.9,4811.83,23749.12,8081.66,16412.5
278,Apr 07 2020,26717850.0,1649.3,1515.6,1340.3,11635.5,4778.64,24253.29,8049.31,16175.0
279,Apr 08 2020,26776750.79,1647.8,1516.8,1330.8,11647.0,4626.69,23970.37,8229.54,16175.0
280,Apr 09 2020,26688720.45,1680.7,1536.5,1347.9,11863.0,4649.08,24300.33,8238.53,15820.0
281,Apr 14 2020,27225895.47,1741.9,1588.0,1382.7,12298.7,4706.49,24435.4,8692.16,15630.0
282,Apr 15 2020,26810938.48,1718.7,1576.0,1375.2,12138.3,4625.9,24145.34,8591.96,15565.0
283,Apr 16 2020,27066675.0,1729.5,1594.1,1389.6,12233.8,4480.61,24006.45,8757.83,15640.0
284,Apr 17 2020,26116047.25,1692.6,1554.4,1353.6,11977.2,4634.82,24380.0,8832.41,15430.0
285,Apr 20 2020,26034927.25,1686.2,1549.6,1351.8,11930.0,4575.9,24330.02,8726.51,15412.5
286,Apr 21 2020,26155878.26,1682.1,1548.6,1370.4,11922.9,4501.92,23793.55,8403.0,15455.0
287,Apr 22 2020,26470762.01,1710.6,1579.8,1387.6,12117.7,4567.56,23893.36,8664.63,15450.0
288,Apr 23 2020,26738250.0,1736.3,1603.5,1401.7,12289.9,4593.55,23977.32,8641.5,15400.0
289,Apr 24 2020,26424858.5,1715.9,1587.0,1390.8,12152.9,4496.06,23831.33,8786.6,15400.0
290,Apr 27 2020,26384505.0,1715.0,1582.0,1382.0,12148.0,4513.14,24280.14,8837.66,15385.0
291,Apr 28 2020,26125990.5,1691.6,1561.6,1360.1,11984.5,4529.55,24575.96,8677.6,15422.5
292,May 08 2020,25458507.73,1704.1,1567.3,1368.4,12063.8,4597.43,24230.17,9220.35,14920.0
293,May 11 2020,25383745.63,1702.8,1573.0,1378.1,12066.4,4639.1,24602.06,9298.92,14895.0
294,May 12 2020,25374270.54,1702.4,1565.5,1380.6,12067.8,4588.73,24245.68,9112.45,14905.0
295,May 13 2020,25429532.55,1708.4,1576.2,1397.4,12119.1,4554.36,24180.3,9000.08,14865.0
296,May 14 2020,25774867.45,1731.6,1601.3,1419.4,12284.5,4513.83,23829.74,9094.42,14885.0
297,May 15 2020,25787302.45,1735.4,1604.1,1431.2,12321.0,4507.61,23797.47,9152.64,14860.0
298,May 18 2020,25760294.27,1734.7,1597.7,1422.8,12340.8,4511.06,23934.77,9331.93,14850.0
299,May 19 2020,25686900.28,1738.0,1587.5,1418.7,12351.3,4548.66,24388.13,9298.54,14770.0
300,May 20 2020,25717493.72,1748.3,1590.5,1424.9,12424.6,4545.95,24399.95,9485.02,14710.0
301,May 26 2020,25382288.75,1720.3,1566.1,1392.0,12274.8,4626.8,23384.66,9389.98,14755.0
302,May 27 2020,24927567.44,1694.6,1544.3,1387.5,12123.5,4641.56,23301.36,9442.05,14710.0
303,May 28 2020,25308588.39,1717.4,1553.4,1394.0,12294.9,4716.19,23132.76,9416.71,14715.0
304,May 29 2020,25256306.29,1728.7,1554.1,1398.3,12352.6,4753.61,22961.47,9555.53,14610.0
305,Jun 02 2020,25143578.47,1742.2,1557.9,1387.4,12387.6,4847.51,23995.94,9657.31,14415.0
306,Jun 03 2020,24062489.88,1705.4,1520.0,1353.8,12124.9,4941.01,24325.62,9704.69,14095.0
307,Jun 04 2020,23979205.94,1700.1,1498.6,1348.4,12108.3,4916.7,24366.3,9629.66,14095.0
308,Jun 05 2020,23374702.57,1683.5,1488.0,1322.9,11929.9,4947.78,24770.41,9824.39,13870.0
309,Jun 08 2020,23495866.36,1690.4,1495.8,1331.2,11959.6,5070.56,24776.77,9901.52,13885.0
310,Jun 09 2020,23800515.0,1713.5,1509.1,1346.8,12144.3,5035.06,25057.22,9967.17,13890.0
311,Jun 10 2020,24074259.68,1722.1,1517.0,1350.1,12169.7,4920.68,25049.73,10094.26,13980.0
312,Jun 11 2020,24361573.75,1738.3,1527.3,1374.9,12289.1,4854.75,24469.0,9588.48,14015.0
313,Jun 12 2020,24555027.5,1733.5,1541.4,1382.4,12263.1,4880.36,24301.38,9663.78,14125.0
314,Jun 15 2020,24177210.06,1710.5,1517.1,1361.1,12134.8,4816.34,23776.95,9776.89,14115.0
315,Jun 16 2020,24258485.63,1719.9,1530.5,1368.5,12179.6,4986.46,24344.09,9949.37,14090.0
316,Jun 17 2020,24283160.25,1724.4,1536.5,1375.1,12217.2,4987.78,24481.41,9982.48,14082.5
317,Jun 18 2020,24176170.0,1719.5,1532.6,1384.8,12173.2,4925.25,24464.94,10012.05,14085.0
318,Jun 19 2020,24459975.0,1734.8,1551.2,1403.1,12279.6,4942.27,24643.89,10008.64,14100.0
319,Jun 22 2020,24991843.64,1761.9,1566.3,1415.5,12468.6,4918.83,24511.34,10130.33,14185.0
320,Jun 23 2020,25047622.62,1768.9,1560.8,1412.4,12497.3,4879.13,24907.34,10209.82,14160.0
321,Jun 24 2020,24971947.69,1766.1,1566.3,1418.6,12493.7,4964.73,24781.58,10002.7,14130.0
322,Jun 26 2020,24850873.39,1747.6,1560.1,1418.8,12363.2,4904.09,24549.99,9849.36,14220.0
323,Jun 29 2020,25254159.39,1771.6,1575.3,1444.1,12538.9,4901.82,24301.28,9961.16,14245.0
324,Jun 30 2020,25257309.9,1768.1,1574.2,1431.0,12507.7,4905.39,24427.19,10156.85,14255.0
325,Jul 02 2020,25552620.5,1777.5,1583.0,1425.8,12558.8,4966.78,25124.19,10341.89,14378.5
326,Jul 06 2020,25906669.58,1787.9,1579.8,1429.2,12575.9,4988.87,26339.16,10604.06,14490.0
327,Jul 07 2020,25841102.71,1789.6,1585.7,1423.1,12569.8,4987.08,25975.66,10524.01,14440.0
328,Jul 08 2020,26114252.31,1811.1,1598.9,1438.1,12709.6,5076.17,26129.18,10666.7,14410.0
329,Jul 09 2020,26085180.91,1812.1,1604.6,1436.4,12660.4,5052.79,26210.16,10754.59,14395.0
330,Jul 10 2020,26045780.91,1803.1,1593.1,1424.1,12631.8,5031.26,25727.41,10836.33,14435.0
331,Jul 13 2020,26091262.5,1807.5,1589.9,1432.5,12658.8,5064.45,25772.12,10602.21,14425.0
332,Jul 14 2020,26037453.59,1801.9,1580.9,1438.2,12647.2,5079.12,25477.89,10689.52,14450.0
333,Jul 15 2020,26324603.92,1804.6,1580.5,1429.7,12612.5,5075.8,25481.58,10701.68,14587.5
334,Jul 16 2020,26437611.79,1807.7,1581.3,1434.6,12650.1,5098.37,24970.69,10626.46,14625.0
335,Jul 17 2020,26559009.69,1807.4,1582.3,1441.8,12651.8,5079.58,25089.17,10645.22,14695.0
336,Jul 20 2020,26844383.81,1815.7,1587.1,1435.6,12692.1,5051.11,25057.99,10952.08,14785.0
337,Jul 21 2020,27166557.92,1842.6,1603.9,1445.1,12886.2,5114.71,25635.66,10833.07,14738.5
338,Jul 22 2020,27137658.57,1852.4,1597.9,1455.0,12972.2,5110.19,25057.94,10870.75,14650.0
339,Jul 27 2020,28120156.58,1936.7,1644.4,1501.7,13559.1,5116.67,24603.26,10674.38,14520.0
340,Jul 28 2020,28210980.08,1940.9,1654.9,1499.4,13601.6,5112.99,24772.76,10532.5,14535.0
341,Jul 29 2020,28356330.08,1950.9,1656.9,1504.9,13656.1,5111.11,24883.14,10662.98,14535.0
342,Jul 30 2020,28581688.57,1957.7,1659.8,1501.2,13713.9,5149.63,24710.59,10715.51,14600.0
343,Aug 03 2020,28653587.21,1958.6,1668.6,1503.0,13666.2,5006.22,24458.13,11055.08,14630.0
344,Aug 04 2020,28936675.57,1977.9,1682.5,1516.3,13811.7,5075.0,24946.63,11096.54,14620.0
345,Aug 05 2020,29800581.08,2048.2,1723.7,1558.4,14240.0,5127.05,25102.54,11125.44,14550.0
346,Aug 06 2020,30149381.33,2067.2,1745.5,1572.8,14355.5,5178.27,24930.58,11267.08,14585.0
347,Aug 07 2020,29705567.32,2031.2,1723.0,1556.3,14136.8,5143.89,24531.62,11139.39,14580.0
348,Aug 11 2020,28464362.32,1939.7,1648.6,1482.4,13483.5,5190.17,24890.68,10876.08,14620.0
349,Aug 12 2020,28514842.56,1931.9,1636.6,1479.9,13418.6,5233.45,25244.02,11157.72,14685.0
350,Aug 13 2020,28726293.75,1944.3,1642.5,1484.8,13501.5,5239.25,25230.67,11178.37,14700.0
351,Aug 14 2020,28792023.75,1944.8,1644.1,1483.5,13515.8,5247.69,25183.01,11164.45,14720.0
352,Aug 18 2020,29819893.75,2008.8,1685.1,1519.7,13913.0,5295.17,25367.38,11399.03,14830.0
353,Aug 19 2020,29261351.0,1981.0,1664.6,1502.6,13686.7,5272.81,25178.91,11318.64,14770.0
354,Aug 24 2020,28518717.76,1944.0,1645.5,1487.5,13438.1,5277.04,25551.58,11626.17,14670.0
355,Aug 25 2020,27988790.32,1911.2,1616.4,1457.0,13209.3,5338.89,25486.22,11721.8,14640.0
356,Aug 26 2020,28370872.91,1933.0,1635.7,1465.2,13321.7,5340.33,25491.79,11971.94,14670.0
357,Aug 27 2020,28203642.43,1923.9,1631.8,1458.6,13235.9,5371.47,25281.15,11926.16,14650.0
358,Aug 28 2020,28626245.18,1957.4,1645.1,1468.3,13439.0,5346.66,25422.06,11995.86,14615.0
359,Aug 31 2020,28503910.8,1957.4,1636.7,1461.9,13417.2,5238.49,25177.05,12110.7,14560.0
360,Sep 01 2020,28737140.92,1972.4,1648.6,1466.7,13458.9,5310.68,25184.85,12292.86,14565.0
361,Sep 02 2020,28709252.97,1947.1,1644.4,1463.6,13290.8,5311.97,25120.09,12420.54,14740.0
362,Sep 03 2020,28670148.03,1940.5,1639.2,1462.0,13264.0,5280.81,25007.6,11771.37,14760.0
363,Sep 04 2020,28408109.97,1926.3,1632.8,1458.4,13175.1,5239.85,24695.45,11622.13,14740.0
364,Sep 08 2020,28215176.03,1911.0,1620.5,1467.1,13056.2,5244.07,24624.34,11068.26,14760.0
365,Sep 09 2020,28789351.28,1947.2,1648.9,1497.9,13330.5,5149.38,24468.93,11395.85,14780.0
366,Sep 10 2020,29208643.75,1966.3,1656.4,1528.4,13448.8,4891.46,24313.54,11154.12,14820.0
367,Sep 11 2020,28996784.55,1947.4,1646.0,1523.4,13313.6,5016.71,24503.31,11087.4,14860.0
368,Sep 14 2020,29145455.27,1958.7,1649.9,1520.5,13365.2,5161.83,24640.28,11277.76,14860.0
369,Sep 15 2020,28938102.2,1949.4,1645.0,1516.7,13212.7,5100.87,24732.76,11438.87,14835.0
370,Sep 16 2020,29103303.72,1961.8,1658.5,1508.8,13264.7,5058.48,24725.63,11247.6,14825.0
371,Sep 17 2020,28714587.5,1936.3,1639.9,1495.3,13100.7,5038.4,24340.85,11080.95,14820.0
372,Sep 18 2020,28765284.69,1950.9,1644.9,1505.2,13185.2,5059.22,24455.41,10936.98,14730.0
373,Sep 23 2020,27754419.55,1873.4,1604.8,1467.8,12723.9,4917.96,23742.51,10833.33,14780.0
374,Sep 24 2020,27721457.5,1861.8,1599.4,1464.2,12705.7,4842.76,23311.07,10896.47,14845.0
375,Sep 25 2020,27653738.27,1859.7,1600.6,1463.8,12681.9,4945.79,23235.42,11151.13,14845.0
376,Sep 28 2020,27778070.73,1864.3,1600.9,1451.8,12716.0,4906.55,23476.05,11364.45,14850.0
377,Sep 29 2020,28061434.52,1884.0,1606.0,1467.2,12852.7,4879.1,23275.53,11322.95,14845.0
378,Sep 30 2020,28077070.55,1886.9,1609.1,1459.6,12850.9,4870.04,23459.05,11418.06,14840.0
379,Oct 05 2020,28262081.45,1909.6,1619.3,1471.4,13005.5,4958.77,23767.78,11509.06,14790.0
380,Oct 06 2020,28193947.56,1913.4,1622.7,1475.0,13031.4,4999.22,23980.65,11291.27,14710.0
381,Oct 07 2020,27720995.0,1884.5,1602.3,1461.0,12834.6,5004.33,24242.86,11503.19,14690.0
382,Oct 08 2020,27764388.78,1887.5,1606.5,1459.9,12854.7,5039.14,24193.35,11550.94,14685.0
383,Oct 09 2020,28271775.0,1923.3,1627.9,1479.7,12912.1,5053.66,24119.13,11725.85,14675.0
384,Oct 12 2020,28304850.0,1925.5,1630.1,1473.6,12968.6,5093.1,24649.68,12088.11,14680.0
385,Oct 13 2020,27830480.22,1891.3,1610.4,1456.4,12744.5,5132.57,24597.5,12083.17,14680.0
386,Oct 14 2020,28096836.22,1910.1,1624.3,1464.8,12868.0,5176.1,24667.09,11985.36,14680.0
387,Oct 15 2020,27792009.57,1891.9,1617.1,1465.6,12732.7,5105.15,24158.54,11898.57,14660.0
388,Oct 16 2020,28004235.72,1905.1,1625.5,1473.5,12759.6,5103.41,24386.79,11852.17,14670.0
389,Oct 19 2020,28002793.44,1905.6,1617.3,1466.0,12755.1,5126.33,24542.26,11634.35,14670.0
390,Oct 20 2020,27821050.57,1898.4,1604.7,1464.5,12686.1,5099.84,24569.54,11677.84,14650.0
391,Oct 21 2020,28155123.45,1924.2,1620.4,1461.8,12811.4,5096.45,24754.42,11665.37,14610.0
392,Oct 22 2020,27867926.28,1901.0,1607.2,1451.8,12678.4,5091.82,24786.13,11662.91,14640.0
393,Oct 23 2020,27907507.57,1903.7,1608.4,1459.5,12696.6,5112.19,24918.78,11692.57,14650.0
394,Oct 27 2020,27870861.79,1905.7,1610.5,1458.7,12797.7,5128.23,24787.19,11598.95,14620.0
395,Nov 02 2020,27668134.57,1889.9,1624.1,1463.9,12662.5,5115.13,24460.01,11084.76,14625.0
396,Nov 04 2020,27675683.33,1900.2,1622.9,1462.9,12755.7,5105.2,24886.14,11777.02,14540.0
397,Nov 05 2020,27874910.3,1938.5,1639.1,1478.5,12871.3,5260.33,25695.92,12078.07,14370.0
398,Nov 06 2020,27578768.69,1940.8,1634.4,1476.5,12851.0,5335.53,25712.97,12091.35,14190.0
399,Nov 09 2020,26258906.94,1867.3,1579.3,1420.2,12269.3,5356.0,26016.17,11830.38,14050.0
400,Nov 10 2020,26395734.31,1878.7,1589.4,1418.1,12407.7,5462.74,26301.48,11624.29,14040.0
401,Nov 11 2020,26211480.06,1861.0,1582.7,1410.2,12319.5,5509.51,26226.98,11892.93,14070.0
402,Nov 12 2020,26566625.88,1874.9,1587.4,1427.8,12429.7,5458.6,26169.38,11827.14,14140.0
403,Nov 13 2020,26794051.62,1890.9,1599.8,1436.7,12507.2,5461.06,26156.86,11937.84,14150.0
404,Nov 16 2020,26605817.38,1885.6,1593.0,1431.0,12401.6,5494.87,26381.67,12013.38,14100.0
405,Nov 17 2020,26550598.44,1889.1,1590.7,1424.7,12388.4,5529.94,26415.09,11977.49,14030.0
406,Nov 18 2020,26396728.37,1876.1,1579.7,1410.3,12275.3,5557.52,26544.29,11894.71,14050.0
407,Nov 19 2020,26304720.76,1857.4,1568.7,1404.6,12230.8,5594.06,26356.97,11985.43,14140.0
408,Nov 20 2020,26578668.31,1875.7,1582.3,1411.7,12325.4,5571.66,26451.54,11906.44,14150.0
409,Nov 24 2020,25482337.38,1799.6,1515.8,1347.3,11834.4,5701.03,26588.2,12079.81,14140.0
410,Nov 25 2020,25609803.81,1810.2,1521.1,1352.8,11908.9,5679.25,26669.75,12152.21,14130.0
411,Nov 27 2020,25070337.69,1779.3,1489.1,1333.3,11712.2,5783.33,26894.68,12258.21,14070.0
412,Nov 30 2020,24887206.69,1762.6,1473.5,1320.2,11601.5,5612.42,26341.49,12268.32,14090.0
413,Dec 01 2020,25585897.5,1810.8,1504.9,1355.1,11897.9,5724.74,26567.68,12455.33,14100.0
414,Dec 02 2020,25744226.38,1822.6,1509.0,1367.8,11970.8,5813.99,26532.58,12456.41,14090.0
415,Dec 03 2020,25909430.38,1832.4,1506.9,1357.5,12018.4,5822.94,26728.5,12467.13,14100.0
416,Dec 04 2020,25995515.0,1843.0,1517.9,1367.9,12035.7,5810.48,26835.92,12528.48,14085.0
417,Dec 07 2020,26234594.06,1860.0,1532.9,1396.7,12160.7,5930.76,26506.85,12596.47,14080.0
418,Dec 08 2020,26359595.12,1868.2,1542.2,1398.2,12202.8,5944.41,26304.56,12635.72,14080.0
419,Dec 10 2020,26014558.13,1844.4,1520.6,1389.7,12076.4,5933.7,26410.59,12401.74,14090.0
420,Dec 11 2020,25935360.0,1842.0,1521.4,1394.3,12048.5,5938.33,26505.87,12375.41,14070.0
421,Dec 14 2020,25810057.87,1831.2,1510.2,1375.1,11971.0,6012.52,26389.52,12462.21,14070.0
422,Dec 15 2020,26131176.62,1850.7,1522.9,1381.1,12112.7,6010.13,26207.29,12595.92,14090.0
423,Dec 16 2020,26158793.06,1852.0,1519.7,1372.1,12106.2,6118.4,26460.29,12668.16,14090.0
424,Dec 17 2020,26669028.75,1890.8,1544.1,1391.0,12353.6,6113.38,26678.38,12752.06,14085.0
425,Dec 18 2020,26523272.5,1879.8,1536.4,1394.1,12297.0,6104.32,26498.6,12738.18,14080.0
426,Dec 21 2020,26564400.0,1880.0,1539.4,1411.5,12312.9,6165.62,26306.68,12690.26,14100.0
427,Dec 22 2020,26664206.89,1877.1,1542.6,1409.6,12290.9,6023.29,26119.25,12717.56,14145.0
428,Dec 23 2020,26625000.0,1875.0,1538.6,1386.7,12258.4,6008.71,26343.1,12653.14,14150.0
429,Dec 28 2020,26540625.0,1875.0,1535.1,1394.6,12257.8,6093.55,26314.63,12838.86,14140.0
430,Dec 29 2020,26483859.69,1874.3,1531.1,1389.3,12240.1,6036.17,26568.49,12843.49,14110.0
431,Dec 30 2020,26520781.37,1887.6,1534.6,1387.0,12327.9,5979.07,27147.11,12845.36,14050.0
